label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
real,-273.4567,64.33013,11.894603,11.208181,-24.852415,-21.171343,-27.335276,-22.90109,-25.759441,2.3859122,-15.860597,-11.444026,-16.536926,-0.9547959,-15.552481,-13.401804,-8.220844,-7.8840594,-8.996847,-7.3074307,-6.6986723,-2.2102711,-4.7843633,0.6483717,-5.8526287,-1.1815608,-0.9987839,1.4303716,5.6426377,-0.95428866,-3.2914705,-0.60962045,1.410637,5.4176807,-4.6359577,-0.43444285,-4.7429514,1.7030493,-5.187066,2.2287304,-5.2514515,1.072227,-0.7414741,1.3187369,0.67511904,-0.41807273,-1.6486669,-0.0036014516,-1.0625511,-0.35533682,-0.78490996,2.2661638,-1.5297582,1.7217387,-2.3698256,-0.008211669,-1.7279207,-1.9864917,-2.3275516,1.0607157,-0.5059391,0.42111927,-1.2210791,0.9383624,-1.5568221,1.5401164,0.8282127,0.4759592,-0.08271884,1.436507,1.5730971,0.9139484,0.35751572,1.621003,1.3693491,1.1876756,0.39663953,1.208744,0.2751336,-0.7102307,-0.0067352215,1.0754021,-0.032546736,-0.5660661,0.26378435,-0.013884346,-0.5504013,-0.5931811,-0.8050943,0.5611683,-0.23005657,0.28319728,0.9278057,-0.04563944,0.061034363,0.74726665,-0.03269901,-1.5230819,-0.5543984,-0.90193266
real,-302.57303,78.04978,0.2959051,36.314278,-8.678719,-34.353348,-18.978506,-20.569256,-18.615273,-11.545192,-26.751293,5.677824,-15.962692,-3.8750052,-4.4579787,-15.906411,-3.0711098,-9.1869755,-9.816841,-8.770171,-8.223729,-10.9108715,-10.597721,1.7377044,-3.6391053,0.10923183,0.53429174,-0.68877697,-2.3869572,2.6114864,-3.9169235,3.4875789,4.7772446,7.2218227,6.9547358,-0.16723841,-2.4873786,-1.1524295,-4.588589,0.27872092,-3.8915493,-2.9477367,-4.5796013,-1.8140054,-1.7270854,-1.6266901,-1.6362308,-2.8475137,-2.0682402,1.4698963,-2.2543678,-1.5725163,-2.5616336,3.1562567,-0.4429548,-1.5052881,-3.7226112,0.39955664,-4.0610585,-1.6566522,0.47779143,0.5268216,-1.8066323,0.28805125,-0.16392234,1.2076267,-1.6564265,1.092957,0.42510858,0.9602683,-0.78587896,0.46670586,0.7895626,0.39365265,-0.6890143,-0.12206362,-0.3203716,0.3819144,-1.9368694,0.7740226,0.5499908,-0.355218,-2.1434832,-0.14566532,-0.21801907,-0.4700926,-0.07305774,0.08094303,-2.1814437,0.09607257,0.4100061,-0.6622766,-0.18907535,0.030909967,-0.05823128,0.5759196,-0.25965056,1.0689771,0.08475895,-0.75994205
real,-261.61267,53.76809,1.1297028,15.013345,-12.268582,-19.779095,-39.128498,-13.702092,-10.588658,-6.8946013,-21.767406,1.8538663,-12.351863,8.978642,-9.189674,-14.555135,-6.4925575,-8.569146,-11.920829,-4.3343687,-9.015334,-6.7599297,-7.105794,-6.869447,-8.946471,-0.6591213,-2.3058195,2.3596518,6.0327787,1.446893,-3.4990737,-2.5419214,-1.6818243,1.6032917,1.0655124,1.2208912,-3.893072,-0.9500496,-3.151247,-3.1832764,1.682322,-1.7716118,-1.6201252,1.4565394,-3.1551518,0.8075065,-4.672581,-1.3901415,-0.22431684,-0.5450788,-3.154412,-2.8749962,0.30308113,1.3409178,-0.84672815,1.28783,1.698358,3.8022172,-1.1695614,-0.57021,1.7117916,2.9813693,0.07481937,0.77303636,0.29898152,2.5182226,-1.3003218,0.17083561,1.712688,1.6836759,-0.7827275,0.84175676,-0.3099099,0.31983635,0.3382603,0.90924084,-1.1268066,-0.60559154,-0.13749196,0.02590931,-1.4212996,0.4998112,-0.11173059,0.83769435,0.07936599,0.5517475,-1.897197,0.88753325,-0.29480293,0.4418415,-0.61979026,0.44311136,-1.7536161,0.10725849,-1.2770072,-0.9953297,-0.28875846,-0.08015701,-0.66464734,-1.2356293
real,-284.59885,87.70283,-13.892061,13.209178,-21.9779,-20.150707,-9.541914,-27.00199,-9.800655,-5.057558,-22.464476,1.878757,-23.53812,8.009375,-6.6970944,-8.552198,-8.858927,-9.913214,-3.2665126,-13.885628,-5.1567907,-3.8238509,-11.715131,-3.8200948,-9.045549,-9.681438,-4.126132,-8.366639,-7.7503886,-1.857034,-2.3981438,6.5319023,10.636285,6.3492637,0.38252652,-2.02703,-3.5856419,0.3509862,2.7763999,4.588406,-1.4783252,-3.2182593,-4.550838,1.7751191,-0.54460806,1.0509005,-0.72987956,-2.064597,-2.470416,2.6335845,-1.1838491,-1.4255549,-3.054994,-0.50289226,1.0608579,-1.3189796,-2.3596025,-1.1793661,0.019086638,0.9221407,-2.2084777,-1.2131797,0.19952069,3.905345,3.25953,3.4779177,1.5270265,1.4784734,-0.73423535,-0.42361438,0.7084771,1.4924493,-0.058787815,-0.24604242,0.2742045,0.87537915,-0.40392968,0.28354853,0.98340446,0.5983051,-1.8320467,0.1021742,0.88775676,-0.51086384,-0.26886764,0.7432871,-1.786369,-1.2035291,0.117692515,0.62022907,-1.7218525,-0.9032518,0.11120879,-1.2283412,-0.8851244,0.05773496,-0.39942908,-0.66051733,-0.64182925,-0.47553495
real,-293.02676,85.56787,5.626573,29.029573,-17.269585,-37.293213,-12.190254,-26.921833,-25.011644,-3.0550835,-20.559017,1.6281713,-21.151308,9.425064,-13.530489,-9.5211935,-8.864149,-12.557687,-6.1441445,-11.397784,-2.8815715,-9.01025,-9.746731,-5.5710015,-8.571648,-2.0810304,-1.8730848,-1.995599,-0.083166905,-0.63911766,2.0958028,7.163547,1.054262,3.672683,0.19034639,-0.93698233,-3.1440413,-3.5199902,-5.9098516,-0.042242996,-1.6145371,0.8142031,-6.2185144,-1.1619678,-0.53434867,1.9412183,-0.48228693,-4.8422623,-1.5310248,1.3641416,2.102931,-2.6846828,-3.8291159,0.7110518,-0.4568554,0.5644676,0.18281882,2.0282085,2.000103,-1.1855079,-0.8249581,2.2892141,2.028486,2.7585626,0.3428167,1.9358629,2.6049783,0.5920742,0.032900006,0.8179062,1.400678,1.0879264,0.37584922,0.92611295,0.17019925,0.5870274,0.93651795,0.69900995,-1.2518777,-0.39323097,-0.06072737,1.8160363,-1.4945804,-0.87713933,0.16769333,-0.052390404,0.40245005,1.3159016,0.23980333,-0.8225963,-1.3236306,0.74642396,-0.3046982,-0.8219213,0.41016683,-0.38697034,-0.51233155,0.5809684,-0.4059931,-1.3259603
real,-298.01135,69.58969,17.450228,26.797546,-12.706161,-22.771248,-23.341593,-29.28365,-24.375162,0.83959657,-27.726257,-5.052124,-14.589472,2.3358586,-12.853674,-11.628458,-1.107216,-7.521822,-12.499409,-3.5701315,-8.284965,-12.927826,-5.2763214,-11.632456,-7.3485756,-8.812662,-0.21814077,-2.36149,0.44360575,8.127209,-2.0242918,3.631175,0.52427095,6.0570145,-0.019103546,1.6941909,-0.66256315,1.9576648,-0.6980023,3.9987197,-1.7846881,0.28661945,-6.765804,1.6745477,0.6325165,0.50689167,-4.941962,-0.885604,-0.44423753,2.8770788,-2.9523978,-0.81867373,-1.0388198,2.8002748,-2.0132418,-0.98339653,-1.1427258,2.192654,-2.1442044,-4.4982367,-0.67588997,1.7458344,0.41685927,-0.20053631,0.0047050184,1.1280335,-1.435266,-0.6434383,2.4542937,2.2175632,-0.74262863,-0.86501044,1.4293689,-0.49173278,-0.004581708,1.7115122,-0.2945737,-1.071466,-0.3786,1.6515012,-0.25726515,0.7390535,-0.021257294,0.19129296,-0.41809312,-0.058663506,-0.6030566,-1.7980336,0.2721139,0.84650606,-2.0603302,-0.36772367,-0.044162754,-0.6023594,-0.32564718,-0.5425765,-0.99894375,-0.16651545,-0.20210703,-0.79892784
real,-313.8278,101.1043,-3.8105648,28.001696,-1.1268183,-29.126791,-20.707108,-29.472729,-23.131102,-3.3112576,-21.068773,-1.9459447,-9.655786,0.21317567,-13.133065,-5.2220783,-3.4988246,-10.071787,-4.4773064,-5.693244,-6.722723,-6.86676,-5.841122,-7.0665965,-7.6498904,-6.6738567,-4.4975395,-3.0931737,-7.5569267,4.3907776,2.1770556,4.1595273,5.550075,4.84759,4.050726,-2.4186757,0.27375442,1.5374018,3.6477318,4.482081,0.8073474,1.1432292,-2.935561,-0.35322115,3.735826,0.39540502,-0.8344305,-1.2860141,-3.306272,-0.8136422,-3.5557754,-0.90546477,-3.798677,-0.66314644,-4.973219,-1.9956278,-3.2687097,-2.3678448,-5.05737,-1.18605,-1.0212463,1.0047511,-0.3509255,-0.17340945,-0.66429156,0.038188756,-1.7737192,-0.5185253,-0.100075275,0.026164595,-2.7035265,-0.2974878,-1.3980731,-2.0421438,-1.1758388,-0.7188505,-1.3555025,-1.3052856,-0.46236855,1.4994444,-1.7505972,-1.9519931,-0.040404905,-1.172253,-1.5393592,-0.89525473,-0.92568135,-2.3432593,-2.786081,-1.0194376,-0.2768543,-1.347487,-0.09069307,-0.27918774,-0.6563954,-0.5332724,-0.9276242,-0.08801835,-0.29053515,-1.5180409
real,-286.61353,34.66041,27.828785,38.40893,-14.240249,-27.532421,-31.152021,-11.043924,-10.429358,-0.4032244,-29.856237,-0.16684555,-12.122872,0.40232003,-7.481033,-13.738653,-5.3110137,-3.1908092,-9.146696,-2.260785,-8.994587,-8.83991,-6.4984093,-2.913331,-2.3726928,0.27137616,1.5357994,3.4358797,-2.4919648,6.7776003,-0.2751124,3.0772715,-2.2826297,1.0232395,-4.3416057,-6.5944953,0.9204963,0.16921778,-1.362508,-2.0843444,-7.831052,1.2825998,0.03491998,4.00347,1.7218487,-2.1447327,-0.691602,0.84639066,-0.44812486,-0.6412031,-1.7926358,5.4331913,0.7908557,1.4103155,-3.915473,-0.28538722,-2.179051,-1.5184958,-1.8032967,0.0042530773,-3.4641623,1.3293644,0.8061497,0.78251296,-2.7001026,0.11664915,-2.3232255,-2.4219773,0.09566524,0.03429225,-2.6837168,-1.2571859,-1.8146901,-1.4641722,-1.38165,-1.0744109,-0.18306693,0.29342446,-3.5737753,0.21750961,-0.8409622,-2.07542,-1.1497397,-1.541994,-3.225972,-1.5633061,-0.9113755,-1.9143785,-1.0502017,-0.13138662,-0.80698943,-0.8303034,-0.12310119,0.371624,-0.980098,0.04549013,-0.43727967,-0.17862767,0.30152434,-1.7217597
real,-307.60245,98.336464,-0.5642666,8.9591675,-7.2850037,-15.089604,-23.279276,-25.078278,-18.54113,2.0238316,-16.435831,-13.809783,-10.618115,3.313558,-10.150929,-14.46221,-7.287749,-5.4383926,-4.5892663,-10.408757,-6.787134,-3.293399,-10.257379,-3.8364217,0.4688661,-0.7722015,-3.9490488,-2.0336792,-3.4562144,-7.3570924,-7.056503,-2.0958993,-5.8237934,0.46464756,-4.43994,3.508457,1.5006914,2.2315373,-0.14485961,0.66529524,3.5604806,3.7555368,0.56258434,1.6620001,-2.8438427,-1.719,-1.1299973,-0.69741017,-0.83898145,0.380746,1.0253432,1.3960595,-2.2134962,-0.64719903,-1.683612,0.86370176,-0.8505058,-0.6114152,-3.187215,-2.3529093,-1.5274035,0.74197435,-1.8233684,-2.5009274,-2.7961311,0.37275094,0.5964988,-0.062089693,-2.4974341,-1.3504474,-0.16469188,0.1617839,0.10354446,-0.38000655,-0.8445293,-0.64066327,-1.2255458,-0.72797793,-1.3181609,1.6394466,0.80909145,-0.107359484,-1.9215223,-0.26348984,0.08757764,-0.58857226,-0.2923935,0.70826113,-1.7531147,-0.24205413,0.083764195,-0.5048364,-0.67706066,-0.8739167,-0.4288098,-0.30067167,-0.63686055,-0.111331455,-1.1776305,-1.6525924
real,-294.70602,121.2421,-23.837107,18.710205,-15.066543,-19.661762,-8.237562,-36.842575,-20.35657,1.2717457,-14.257443,-1.5024298,-17.969982,5.37529,-13.389466,-14.031423,-3.657261,-9.418823,-2.662835,-8.846277,-4.719963,-1.0133705,-11.811369,-2.7989922,0.2584595,-5.46624,-2.132213,-4.783104,-6.451888,-2.7226448,-5.9785194,-1.8249315,-2.9872994,-5.4886303,-3.1874928,-1.5920007,0.24825715,4.7726746,3.6199868,9.123535,1.7923653,1.8936617,-2.670362,-3.2100544,-1.9812844,0.43359965,2.1058888,0.41509148,-0.5953253,2.2069752,2.5547,1.5918901,-1.3636725,-1.5524181,-2.2363026,0.4471116,-1.7899364,1.2804247,-2.6309419,-0.72809577,-0.8852496,1.8189676,-2.0174153,-1.5456822,-2.5479455,0.40663192,-1.1083326,-1.5028454,-1.7806716,-0.17797424,-1.2774886,-1.7922579,-0.8294847,0.17751399,-0.17604698,0.57189524,0.737255,2.987002,1.875665,1.149739,-0.5455095,1.2413243,0.39629132,1.1296982,-1.2179388,-0.22719337,0.18531394,-0.20009981,-0.8966706,0.072033726,0.8873989,0.557631,-0.36983806,-0.24891351,-0.18841802,-0.47910956,-0.865837,-1.0920287,0.12664448,0.28318784
real,-293.34262,116.58651,4.921299,-4.2669444,-36.27817,-28.913298,-4.223339,-24.462051,-17.806906,2.706415,-22.624186,-7.6931334,-13.632771,3.3197103,-15.693325,-6.344636,-13.349858,-13.275385,-6.283659,-9.870105,-8.948585,-9.152271,-11.607886,-3.3332274,-5.0705347,-1.8587196,-2.9742055,-5.6626096,-2.812097,-1.5848,4.061922,7.0013022,5.9156623,3.1834278,-6.9738007,-2.2260902,-2.5681825,0.40267557,0.030159906,-2.4307158,-2.8933654,1.08381,3.0202718,4.35551,0.36843047,-0.87647426,-1.4625938,-1.2456706,-0.57622534,0.45802933,-1.9370028,-1.4067302,-3.5755203,1.469674,-2.2874622,-1.4236432,-3.2902482,0.979608,-1.0004797,1.6417416,0.90366703,4.727915,2.7900362,3.173479,0.4927963,1.6263452,-0.6883792,0.57945526,0.32597053,0.97217184,1.3273706,0.08181718,1.0033219,1.666851,0.7397609,1.1001557,1.7275211,0.13751638,-1.4165843,0.2571958,0.29850858,-0.17186028,-0.82447153,0.63895696,0.9210017,-0.71567625,-0.77911645,-1.3980185,-0.98686,0.8048697,0.18599938,-0.28820398,-0.93671334,-0.95151913,-0.16260119,-0.6270424,-1.1152582,-0.40255433,-0.7143929,-0.880764
real,-317.8332,113.219185,-10.552312,-3.2467318,-22.017174,-21.526033,-21.014166,-22.68261,-10.40344,-2.7904844,-16.789602,-9.172017,-16.465885,2.4959562,-16.647556,-9.822059,-7.986842,-14.585842,-6.130735,-9.0116,-5.9346843,-5.246355,-9.860303,-5.993406,-4.100115,-2.294311,2.4824111,-4.335958,-9.872906,-9.841581,-8.576699,-6.1753707,-6.9902253,-4.1379304,-2.6808581,4.748138,12.276935,15.972551,11.1281,3.2484405,-3.9668093,-3.1199026,-0.6531227,1.4456872,-0.942841,-3.8195362,-3.4571576,-4.77574,-1.0125151,1.661938,1.2377795,1.5611545,-4.790701,1.763893,1.3505243,-0.5644505,-5.0151615,-0.9097183,1.6750609,1.783504,-5.663486,0.36291778,1.4235145,0.24283159,-2.7102282,0.6600122,-2.5754373,-1.9710552,0.37123227,2.0495636,-0.8667811,1.1346523,2.330142,3.1937716,2.5896065,3.582675,2.9668555,1.8083451,2.2714322,0.9453964,-1.0581132,2.2898748,1.3867242,-1.0795674,-0.43160897,-0.60973835,-1.2387009,-1.3679534,0.2428885,-0.40401578,-1.8040338,-0.20280682,-0.50473726,-0.83540255,-1.4272376,-0.3618975,-0.20145014,-0.7661946,-1.7050867,-0.44462818
real,-306.3524,113.977394,0.03213501,15.56774,-17.957376,-28.957863,-11.292306,-22.776228,-11.879434,-0.59511864,-21.450909,-2.7162023,-21.352392,2.079853,1.456199,-9.258332,-6.3068686,-8.32368,-2.5136497,-11.066346,-9.12893,-10.905394,-9.367233,-0.63505703,-4.3735385,-6.4047046,2.9076393,-1.5645833,-3.9232996,1.3812352,-7.723475,0.4118578,0.55684125,6.280696,1.3899634,0.829458,1.3078847,1.3803014,2.7637985,1.5054994,1.4226633,-0.4578176,-4.557671,0.9253477,-2.299265,0.55485076,0.24850687,0.50482553,-0.45235097,0.48655832,1.9075099,0.80914026,0.7524414,-3.528888,-2.211941,-2.0306718,-0.8989472,-3.0183911,-2.0899098,-2.2324514,-2.733592,-0.84340847,-3.5374808,-0.46598703,-1.3740038,-0.7646676,-2.427436,-1.0184556,-0.83845484,1.0875039,-1.7364541,-2.3185809,-2.1568272,0.9412619,-0.7327798,-0.18731774,-0.5320451,0.33941987,-0.9615243,0.5357138,-2.0491743,-0.469317,-1.4256816,-0.40008882,-0.9655147,-0.5179084,-1.6085827,-0.54879785,-0.2610975,0.10412708,-1.9195751,-1.4646819,-0.783106,-0.6565643,-0.9625312,-1.057043,-0.6418945,-0.9964909,-1.561899,-0.3947247
real,-294.15457,86.217896,-22.214487,20.882988,-19.35672,-33.179623,-16.118792,-15.425393,-7.186876,0.12103264,-28.865936,-4.1144958,-18.24786,1.7515765,-10.1785555,-11.115495,-5.337338,-11.954608,-4.7852893,-17.004238,-4.8444324,-9.20647,-4.7256284,-0.9456816,0.82278234,-7.8900084,-6.921282,-2.641904,0.888489,4.332618,-1.6645092,-1.3678968,-5.2704864,-2.3025413,-3.7765045,2.1875696,1.9036628,2.6053548,-0.58997,1.0376254,-2.4622,-0.37630266,0.49728444,3.6121635,1.4994471,2.3106368,2.2950876,4.239181,-1.9887389,-0.29752144,3.3378863,0.6043555,-0.68111014,-1.000761,-1.541337,-0.13352805,-2.1723464,2.6241012,0.038115162,0.95458525,-0.7783499,-0.24081953,0.4882691,0.5220135,-2.7175698,0.026094511,-2.5733304,-0.9620153,-0.80267376,-1.4004182,-0.91216767,-1.0035727,-1.077185,-0.6455883,0.9016841,0.34703213,-0.3399118,1.0117522,-0.080008134,-0.29800463,-1.2733009,-0.93229526,-1.4909732,0.76412284,-1.303633,-0.14738761,-0.9314219,0.34648526,-1.094452,0.43481022,0.5510089,0.5345583,0.9056238,0.7914166,0.03746264,0.008527388,0.0015555013,-0.96971744,-0.7706929,-0.45368698
real,-382.7925,100.76921,11.367582,8.263332,-19.349579,-23.631851,-9.442104,-19.132092,-20.61093,-10.433123,-22.580124,-0.19868112,-11.71653,-6.713658,-4.0212407,-11.294451,-3.5618584,-4.108432,-6.0176353,-9.8304,-10.503116,-6.9887753,-12.555552,-2.9516988,-5.047725,-4.29821,-3.3764987,5.3662467,-1.0968828,3.1542516,-0.4972179,-1.4723752,0.11938971,-1.0463468,-2.3031754,-0.112846226,-2.3693967,-1.1219876,-2.4595664,-3.2452784,-3.5966063,0.82946205,1.2200668,1.4024849,0.90844536,1.7177985,1.5217872,3.0894902,-0.47929904,0.2993812,2.3539686,1.4485492,0.39433008,-0.98282886,0.08991137,1.4171498,-0.17101489,0.46831483,1.5340399,1.4244449,0.9458247,0.5584785,0.3857476,0.12967274,-0.78040874,-0.6668315,-1.7064626,-1.5381254,-1.288779,-0.6647262,-0.89273643,-1.6181914,-1.8069634,-0.99847245,-0.5904112,-0.042432815,0.3120563,-0.4693399,-1.281636,0.06990126,-0.52952516,-1.2099909,-0.8357829,-0.5417592,-1.0808032,0.11655016,-0.52070975,0.41220272,0.064719595,-0.32510668,-0.34728992,0.5056456,0.9766634,1.2963696,0.53664696,0.46016353,-0.4013586,0.5984369,-0.97649634,-0.5230354
real,-271.0974,115.99372,-6.4291115,8.188643,-38.81986,-24.170055,-3.2929544,-30.725056,-8.733699,2.830426,-22.763653,-3.0986116,-17.773544,5.959245,-8.266206,-14.351986,-7.5773296,-7.6705394,-7.4661155,-5.270991,-2.6946146,-4.093128,-10.841833,-4.953455,-3.2327816,1.9763768,4.19187,-0.02787779,-7.0024943,-4.4522405,-10.751212,-1.5928228,-4.976821,-5.8054385,-7.9378343,-4.6720366,3.2349534,12.665755,10.319231,8.236371,2.8301878,0.7383923,-2.6191344,-2.5798469,-1.3938378,0.85606694,0.14474434,-3.0964081,-3.8437328,2.0600712,3.6251552,3.6605327,-1.3684367,-1.5623403,0.13275868,-0.9472092,-0.20618162,-0.020211954,-0.50112027,-0.33466712,-1.8321509,-1.0388049,-2.8882449,-2.4396389,-1.2162894,-0.97919524,-2.916037,-2.8669457,-1.418939,-2.1151206,-3.8190508,-3.105872,-1.1337426,0.1577931,-0.40178904,-0.5287705,0.7049789,3.5626628,1.7845695,-0.8007062,-0.7087254,0.5776511,-0.474778,-1.5971736,-1.3783183,0.20551214,-0.24990925,-2.0932493,-1.9297707,0.5024668,-0.9368705,-0.91806394,-0.3755727,0.18608502,-0.6320892,-1.2281567,-0.36610112,-0.5769636,-0.51304674,-0.31213003
real,-258.51727,115.21795,-27.348331,-1.0200317,-26.34546,-26.57444,-2.290049,-28.530397,-13.994471,-2.6325252,-22.070467,-2.2163513,-15.00902,4.113699,-8.103835,-6.3142653,-11.324626,-9.953787,-8.331213,-11.681955,-5.377349,2.4389355,-0.93000466,5.1780934,4.584224,-5.5364156,-1.002127,-5.4167504,-1.3291467,-0.06117793,-1.017348,-1.0310742,-6.843137,-2.7982924,-4.9141173,-1.0799346,-2.9981885,-3.4960127,0.54907554,4.92688,3.5657306,6.305344,1.2772549,2.177699,0.20941941,0.22495736,4.1105375,3.4811401,-1.215967,-2.4385118,-3.1744173,0.9701109,-1.2523373,0.04581742,-1.6949793,-3.0791447,-0.1897054,2.101226,-0.5914072,-2.1111424,-3.9987817,0.7428266,-1.763527,-1.5787076,-1.7099341,-2.017077,-0.047730945,0.8896269,-2.5442674,-4.5078616,-1.6932933,-0.28643888,-1.4633331,-1.4239049,-1.4801165,-2.3980165,-1.1230447,-0.569519,-2.3629615,0.93954533,2.3203683,-0.8071512,-1.3858656,-0.21881913,-0.5817014,0.32716388,-0.073028125,-1.0749779,1.2923872,0.18715538,-1.9660497,-0.82636553,-0.7097143,-1.0341455,-0.4079073,-0.3405736,-0.6735677,-0.18107994,-1.5597842,-0.9632191
real,-329.02985,125.26773,3.5292146,7.1925893,-32.92575,-21.290892,-7.5621576,-18.25716,-22.59698,0.6497866,-8.592182,-8.595989,-16.36813,5.8366065,-14.286376,-4.2740035,-8.47555,-7.957658,-5.9098263,-8.394522,2.5694513,-7.713729,-0.0054646134,-4.054307,-9.232769,-5.8018513,-8.127173,-2.928535,-7.8404865,0.33447248,0.07929531,5.461333,3.629282,-4.246995,-4.548072,-6.6244583,-3.645343,3.6778355,2.614571,4.4542146,-0.41355348,5.0843825,4.1861753,6.4055614,-0.33811954,0.25338286,-0.96202445,-0.09110382,0.38183874,-1.3902194,-2.1922216,-2.277607,-0.9960469,-0.43151796,-2.0044134,-3.1050558,-0.90546787,-2.486638,-2.1596682,-1.3180811,-0.91817564,1.6289356,-1.586827,-0.86461335,0.060991727,-1.4086748,-2.9084158,-3.2430036,-0.25342065,-0.50236636,-2.6892898,-2.7947364,-2.2474837,0.33901447,-1.3098589,-0.6625138,-0.5347468,-0.05793369,-0.67673767,-1.4385147,-1.1063788,-1.2823312,-0.5200403,0.13411984,-1.5598731,0.9192059,-1.3445759,-1.983734,-0.997544,0.22169691,0.40153226,-1.0621672,-1.1625433,0.31250316,-1.320256,-0.610907,-0.52728134,-0.84534025,-1.9349662,-1.5480351
real,-315.78967,61.585377,7.2989497,22.221277,-11.358147,-15.252738,-21.190872,-17.942764,-11.679833,0.38579413,-26.025316,-1.2131932,-9.989971,3.9619713,-14.237801,-2.8136322,-9.002056,-3.8669941,-6.2928348,-6.549841,-1.8902894,-11.930095,-9.632622,-5.248431,-9.99838,0.72866166,-5.3147964,-1.692106,-3.5472395,-6.9954553,-3.9128146,-3.9057653,-1.5224015,5.2410393,5.332272,7.8042483,0.8860007,3.693568,0.11802643,2.6452758,1.5434223,2.1528385,-2.1335833,-1.7908639,-1.113065,-0.2984513,0.3338913,-1.7077055,-3.766271,-1.5954766,1.5961729,0.32950175,-3.4630992,-1.9999509,-1.2298145,0.35212535,-1.2839849,-1.791994,-3.9528794,2.3623095,-3.5111248,-2.5215569,-5.298177,-0.5747788,-1.8285973,0.0021077376,-1.5652293,1.7572048,-0.024171524,1.1235514,-1.8724576,0.83072335,-1.5998933,0.27191466,-1.0918367,-0.034561187,0.019212598,-0.24329154,-0.033104118,0.14238319,-0.99478495,-0.76160866,-0.44794676,-1.144265,-0.3801299,-1.283644,-0.93122387,-0.72424096,-2.6721287,-1.2371287,-0.35188124,-0.91680473,-1.3582628,-0.78041226,-1.1499612,-0.9107895,-0.58108896,0.23324788,-1.119027,-1.6804404
real,-343.7282,120.601814,-17.277346,16.46853,-14.374043,-25.417582,-14.055545,-11.994915,-30.970743,6.5148654,-13.313795,-17.580666,-9.058535,2.420033,-8.596415,-10.878012,-6.8107057,-10.292949,-4.9324603,-14.570145,-3.2413485,-9.477648,-13.144707,-8.82219,-8.484734,-6.3042197,-7.960228,-4.699615,-6.4769073,-4.0756965,-5.046346,-3.1695652,1.8331132,3.387252,-1.7744801,4.2274194,2.4878755,6.599351,5.3364544,5.5273123,0.06612812,-0.75979185,-1.7145594,0.4036085,0.36083987,-1.882342,-1.8773003,-1.3354694,0.5608348,-0.20909818,-2.2150059,-2.8145385,-2.013207,0.27188444,-0.06159521,-1.3335499,-1.9172623,0.73256123,-1.4078989,0.24733141,-2.219079,0.9767695,1.2967149,0.5063658,-0.19253923,0.7569792,-1.638384,0.741194,-0.9933333,-0.16678424,-0.40373763,-0.94288003,-0.41750473,1.4729593,0.28924114,0.6040061,1.1874896,-0.33486527,-0.8795669,-1.2461828,1.7456015,1.1078651,-0.5429305,0.49531323,0.071745,-0.14788687,-0.3067098,0.8773534,0.067603864,-1.267951,-0.28829846,-0.36498106,-0.43940818,0.39584225,-0.3171511,-0.57262313,-0.34541428,-1.0748633,-1.4999421,-1.0282513
real,-291.67355,91.45115,-28.103865,10.42986,-13.3119,-17.808302,-18.44411,-14.808925,-12.24992,-3.0825737,-21.597067,-0.8631949,-19.62554,6.5516753,-19.209013,-5.2752223,-4.630115,-17.123297,-2.8694868,-9.122526,-6.568877,-7.720269,-9.271915,-6.967433,-8.867637,-7.505211,1.6477385,1.871337,0.06944619,3.9890077,-4.0746994,-3.8582995,-0.9955206,4.7631383,3.0838344,2.6770926,-1.0186313,-2.7494266,-3.6862562,1.142503,-0.82703084,1.0422366,-5.547987,-3.313522,3.4933496,1.2710491,4.7662272,2.1733987,0.7629191,0.97746754,-1.1312754,-0.42461613,-1.2500703,-0.09039603,-0.7245886,2.1725178,0.2683133,1.1172962,-2.362457,0.9342487,-0.5128052,1.7499996,-1.9607089,-0.25291437,0.019913515,1.887626,-2.8342133,0.906164,-0.16365589,0.6504877,-2.8363273,-2.4303827,-0.0544285,-0.025702953,-0.33254832,1.8671395,0.28547925,-1.3023816,-0.5285725,2.7729523,0.043757048,-1.8752041,-0.3230902,0.83915496,-0.1512078,-0.34600005,-0.38553247,-1.126729,-0.4754075,0.65558326,0.47787136,-0.7547783,-0.11118077,-0.3401289,0.23484081,0.16898304,0.104646,0.35970068,-0.314341,-0.4729405
