label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
real,-268.6091,49.687237,7.0629463,6.9879146,-22.994316,-32.073383,-24.1015,-18.728855,-14.918446,-10.095947,-26.270702,-5.323707,-9.281879,6.2850637,-9.168807,-13.557866,-1.6541808,-6.7886868,1.63036,4.34708,3.8460562,5.76706,-1.4406042,-3.3021975,-2.5227692
real,-291.8667,93.30843,-9.916584,6.349088,-16.5047,-35.335888,-24.901012,-13.037851,-18.521486,-11.695501,-21.371998,-1.0658104,-8.90603,-4.543671,-4.2334833,-13.71689,-6.345772,-6.9783363,-7.3569293,-6.9171305,-9.696785,-0.99213326,-11.604367,2.1578755,-4.232072
real,-301.326,32.84364,5.076339,14.103083,-6.088116,-25.128342,-46.657787,-23.421267,-10.846148,0.43519697,-19.805256,-5.3138614,-7.6906896,2.830599,-11.63715,-6.877761,-5.6306443,-2.5548835,-9.326823,-9.807406,-3.0570247,-5.9982257,-4.5964103,-1.0560272,0.7348834
real,-273.4567,64.33013,11.894603,11.208181,-24.852415,-21.171343,-27.335276,-22.90109,-25.759441,2.3859122,-15.860597,-11.444026,-16.536926,-0.9547959,-15.552481,-13.401804,-8.220844,-7.8840594,-8.996847,-7.3074307,-6.6986723,-2.2102711,-4.7843633,0.6483717,-5.8526287
real,-266.00845,111.62891,-36.322277,-7.016376,-12.474454,-23.655554,-16.819538,-31.642595,-28.980518,1.7563378,-18.167841,-10.431267,-18.611961,-2.6148865,-7.510982,-12.714105,-7.3865657,-6.8564844,1.0693405,-5.148141,-2.767045,-2.0302458,0.18914384,-3.816358,-3.2416074
real,-295.83972,71.3784,17.037897,5.041199,-12.421547,-19.839945,-30.10758,-26.125692,-17.59623,0.6842079,-18.317913,-2.6879845,-16.013887,-2.192693,-9.758582,-6.5546074,-8.753889,-4.4424987,-3.789664,-0.7582128,3.5732934,1.927659,-3.2357461,-3.6006386,-0.18377231
fake,-281.70566,68.40121,-1.2832516,2.8172777,-18.17917,-23.733631,-24.08125,-11.778223,-13.430945,-4.3206916,-17.465973,-1.1973943,-13.480773,-0.58007634,-4.123706,-10.460129,-9.068055,-5.9111466,-5.2702155,-3.6878276,-1.1675694,-2.1967843,-1.1775577,-2.473256,1.1973866
fake,-294.8283,78.06003,9.282402,3.861686,-18.17962,-28.559036,-22.865955,-7.1004705,-15.784458,-9.65653,-20.032116,-0.06652383,-14.572679,4.2205944,-6.887698,-11.27196,-6.6580906,-9.439677,-3.9761837,-6.3204374,-1.1267171,-3.5113282,-4.860825,-0.36258262,-1.3578868
fake,-289.97345,103.86658,3.3644888,6.5116205,-27.659279,-29.281958,-18.794752,-16.257414,-17.295774,-7.581265,-22.306536,2.0661054,-15.433495,3.9314787,-7.5247793,-11.711914,-6.4670053,-6.2392764,-4.9884095,-5.755039,-1.6262345,-5.9297657,-1.9727274,-2.8586216,-3.2145765
fake,-301.43985,83.063866,1.7680401,4.9949584,-22.793259,-22.692442,-18.032398,-15.804009,-13.863836,-9.320743,-20.62201,2.5319064,-11.872036,1.5293877,-3.5645626,-12.086956,-8.022543,-4.4526143,-7.9841366,-4.821364,-3.9516504,-4.512376,-3.2659276,-1.0481226,1.3434203
fake,-299.59634,69.47504,2.3698406,2.054665,-21.588816,-15.112413,-20.80913,-13.18705,-13.093723,-5.169985,-19.913115,0.4534224,-11.953436,0.99629253,-6.458267,-9.272287,-9.058884,-5.883513,-4.0904894,-6.477617,-0.84282976,-4.166011,-1.9064277,-1.2236799,-0.30692163
fake,-288.0948,71.975876,3.0466537,7.32012,-20.236517,-21.044952,-25.918652,-14.039008,-11.921053,-4.019729,-20.79043,-1.8261614,-13.122975,2.7271838,-6.3259416,-10.501618,-9.098549,-4.90265,-5.5712037,-6.832375,0.6258529,-4.421914,-5.1619062,-4.4267774,-2.267728
fake,-307.74557,82.733284,-5.3755155,13.536187,-16.918139,-25.072773,-17.639112,-10.805752,-14.840436,-8.477328,-20.62037,1.3225874,-16.502361,-1.4050034,-4.5468273,-11.201485,-8.922919,-4.724302,-4.5816236,-3.0250916,0.13381547,-4.1150327,-4.0570455,-4.4746513,-0.34663525
fake,-289.62726,63.496914,0.2961013,18.57729,-21.726854,-29.220177,-22.42254,-2.8506112,-13.907601,-10.137715,-13.8047085,2.0817118,-15.1882715,-3.4464726,-4.9662905,-10.281595,-4.830259,-3.745416,-5.2241125,-2.391315,-5.3213553,-3.9721792,-2.8740544,-1.618643,-2.5105631
fake,-292.48965,72.542625,4.686722,11.017757,-17.455631,-13.377519,-23.384844,-16.928463,-16.44041,-0.49609795,-20.659407,-6.565795,-9.970447,0.053340778,-8.814539,-4.42318,-10.885654,-4.0682,-2.5170314,-8.085271,-1.4656689,-7.3032293,-4.490007,-6.0857954,-2.3547225
fake,-274.92017,60.95699,5.6983666,12.340302,-15.9064455,-23.200655,-30.58164,-12.135373,-12.183291,-7.4966784,-21.398342,0.03196296,-15.262379,0.51878124,-2.4559903,-12.5146475,-10.169874,-2.3754256,-6.296491,-3.52158,-1.1668621,-4.888093,-3.7046921,-2.535259,-1.1387389
fake,-286.78674,66.70911,2.6270437,8.658053,-19.015903,-21.475807,-23.346851,-16.067003,-16.084385,1.5487989,-17.634441,-4.806269,-13.628633,-0.11989753,-8.9804535,-9.57304,-8.059736,-2.3816872,-6.970994,-6.2442317,-0.33277908,-2.7784588,-3.258319,-0.6426826,-2.6443577
fake,-297.9268,76.66981,-3.081199,3.9024904,-17.944134,-18.965378,-21.014885,-15.293121,-14.816767,-1.3517294,-19.776928,-2.594208,-11.971299,-0.6050411,-5.914284,-7.845642,-10.205023,-3.6476083,-6.7441187,-5.75544,-0.540842,-3.65787,-2.05149,-2.3246055,0.024979094
fake,-290.10773,71.28212,6.2839713,15.081847,-17.72514,-23.787909,-24.98865,-10.06505,-16.71708,-11.610536,-17.542421,0.40878338,-16.962132,2.3448594,-6.911744,-13.6351795,-2.9161186,-4.874337,-4.5345325,-3.2695398,-4.171184,-4.417171,-5.2089214,-1.8834949,-3.4950848
fake,-261.75385,70.73878,4.4030766,5.1134124,-18.326668,-24.143469,-24.259003,-15.63425,-15.262938,-4.5956345,-20.844046,-2.9746115,-14.107108,1.1921594,-4.8245234,-12.477658,-9.187352,-5.638343,-5.918713,-4.321859,-0.5871705,-3.5151777,-2.7320201,-0.7350114,-0.7716218
fake,-288.45367,81.63614,5.960129,3.183866,-20.916988,-28.358744,-21.90612,-10.980466,-14.885509,-9.509983,-20.693552,0.56263775,-15.551511,-1.1821183,-4.2549777,-10.816638,-8.767577,-3.3907795,-5.8831444,-4.0951314,-2.117637,-6.2410765,-3.819613,-1.665003,1.1439986
