label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
real,-300.66415,62.425034,19.465696,20.719395,-7.0789037,-27.069407,-15.655809,-12.317213,-6.977089,-6.368504,-29.33478,-6.600269,-12.941202,3.5462112,-11.166105,-14.451932,-0.5112967,-8.812743,-6.130332,-5.530315,-6.379871,-5.075208,-2.1104672,-3.1015527,-4.6069126,-6.743139,-2.953834,0.16083902,3.036365,7.349095,-3.823804,-0.4988348,-9.119259,1.0001558,-1.2501183,1.1261464,-0.9858666,-1.9782845,-3.1954904,0.7702262,-2.3936896,4.051318,0.50717807,0.3167368,-0.86396164,0.48208162,0.758188,-0.94121295,-2.9824626,1.7171085
real,-324.6353,84.952446,-6.555637,-0.8565392,-31.470554,-16.72075,-10.938263,-18.002981,-15.508143,10.205949,-21.095768,-11.93526,-5.733478,1.4117042,-25.31491,1.7725886,-7.3203816,-16.479433,-5.17751,-15.7565155,-4.767939,-3.5273418,-5.615973,7.455997,-3.956199,-0.29138875,5.1545315,-1.9880204,4.359653,-0.13585873,3.1087072,-1.5614214,-5.0589046,-2.0563908,-5.9015427,-6.927758,-3.4396715,-3.310192,-5.3761516,-2.6880562,0.85709774,4.2105894,-0.6595429,-2.384273,-2.3924503,-2.2826965,-1.6182743,-0.7444504,-2.1609976,-0.34317255
real,-281.92227,84.79459,-5.975083,-29.123266,-21.407158,-18.766302,-1.902196,-15.972275,-13.885826,5.1516957,-25.784048,-4.7156634,-17.079874,-0.4291084,-12.778743,-14.8517,-8.69157,-6.6051726,-4.9546523,3.562122,-0.36787042,-2.5089717,-4.3092604,2.7513294,-0.56517273,4.246722,-1.7905612,-6.3302855,-12.332486,0.11186916,-4.686051,-1.6495131,-7.650843,-4.9349375,-10.372363,-2.5524359,1.0343221,0.47323686,-2.676825,-4.9735756,-4.024791,2.107982,-1.8496281,-3.4853919,0.93117034,2.0530455,2.2323895,1.5158068,3.3069563,4.7327337
real,-328.38278,73.10203,13.828528,9.522263,-15.608756,-1.0246398,-22.935041,-26.707132,-13.434788,5.3967247,-20.931934,-14.49139,-11.784008,2.9171257,-20.77796,-5.294057,-8.405242,-9.31291,-9.518763,-4.0048375,-9.164971,-9.960249,-12.659704,-4.5168114,-6.9279056,-0.18928124,5.6172276,4.8729568,-2.5749004,3.9706087,-7.0320554,0.8973783,-3.1087747,2.0530403,-5.455829,-8.955221,-5.085542,2.9525733,-0.3212665,-1.3565192,-4.1108828,0.2680655,1.9100263,2.2422044,-0.70655626,-0.7855376,-1.0984904,2.0783617,-3.9125469,-2.8327813
real,-367.4273,133.96194,-15.064163,7.470857,-13.872409,-26.781492,-5.869499,-15.29949,-19.728155,4.713447,-19.808393,-12.407431,-13.548586,-1.6402797,-15.999741,-7.330881,-10.893088,-11.238717,-7.8080106,-11.55797,-2.5200787,-6.001039,-9.544104,-4.1537213,-7.5385294,-6.188436,-5.544811,-4.0052266,-3.9429505,-7.0494995,-0.9721092,-6.788293,-4.0401244,-5.082844,-0.55222607,-2.2027428,0.8792767,4.835352,2.994603,2.1424644,3.6427884,3.9885566,1.8237325,1.9461156,-1.5194095,-0.17451751,-2.2009666,-2.3747768,-1.5904988,0.094601616
real,-276.8709,97.36194,4.782159,-31.076492,-28.7656,-17.337528,-24.715609,-15.97442,-19.733353,0.7963373,-14.1198435,-12.094783,-10.993803,0.71592087,-11.299095,-15.764999,-6.44493,-1.2192283,-2.4216657,-9.080175,1.7720846,-3.8390236,-2.3188946,-2.1950088,-0.5126464,3.048789,-1.4833554,-1.0937382,-3.97951,-2.0964098,-3.9676664,-2.9838648,-4.6794724,0.36401498,-4.520495,0.18401407,-4.4367156,-1.3208511,-4.995676,0.51783353,-3.3178272,-1.5720072,-3.7462149,-1.3640192,-1.5794967,-1.130432,0.071599565,0.06603098,-1.7114764,1.1417041
real,-312.89066,97.53009,5.803292,-19.719742,-16.609182,-4.2877913,-26.458626,-29.920965,-15.594308,13.606686,-19.44297,-19.112032,-7.3025675,-3.3454242,-18.811775,-5.383522,-9.2409935,-12.955925,-7.6801715,-5.91662,-9.864708,-10.1996975,-3.584126,2.9616256,3.754656,6.219719,2.4203732,-1.8501279,-9.50402,2.137453,-1.430577,0.4139273,-6.9262733,-4.4388514,-6.9072,-2.6700947,-2.377376,2.0838718,-1.8198005,-1.7952486,-0.64035857,-1.6604218,-4.154923,-3.0433128,-3.1316593,-1.361901,0.9983456,0.6687441,0.8368287,0.01469705
real,-298.6891,59.886307,-3.1708345,-2.236311,-19.92446,-12.746608,-23.221123,-12.693361,-11.856127,4.6591015,-33.18287,0.44322965,-13.390067,4.386425,-10.172254,-12.284524,-10.334582,-10.193987,-3.492722,-10.234173,-1.1434125,-12.883157,-1.9948485,-0.22624853,-0.8947514,4.604282,2.003099,-3.317222,-1.142771,2.7418458,-3.5112212,-0.40664694,-7.169305,-4.0449433,-6.2157245,-2.7795024,-2.4267592,-6.1399493,-6.8450494,-1.9700048,-3.2533529,0.42155683,-4.5872746,-1.8036597,0.21214944,0.2520124,0.29426086,1.8799405,2.2819684,3.9712412
real,-301.75394,95.124916,-5.1089106,24.773851,-10.900089,-36.409744,-25.162357,-26.693094,-7.052926,-14.879055,-34.56843,8.595648,-23.39184,3.2378342,-4.3827853,-18.006641,-6.466903,-7.2975526,-2.973706,-6.784117,-5.0750155,-5.1649675,-9.308693,-3.9348211,-2.355258,-3.364914,-0.008711309,-1.7524207,-3.9038787,2.1236472,-6.8181834,-0.36602294,-3.513253,1.3091415,-0.8699975,-1.1627221,-2.4695714,1.7780988,0.86257684,-0.45190942,1.5083096,0.48276272,-0.92301834,1.4924647,-1.5526797,0.75204545,-1.94243,1.825069,0.24651822,1.969572
real,-308.22638,36.246796,15.18273,24.218992,-21.548788,-20.588423,-29.022753,-11.413344,-8.677759,-7.5463443,-22.148111,-1.9943123,-17.997301,3.8835063,-4.6721807,-11.478076,-10.506388,-4.1163783,-3.466439,-8.432647,-3.7433417,-8.338187,-10.108976,-3.5662315,-4.393194,0.22030583,-1.7821057,-0.75934446,0.24182183,0.8796749,-2.5340133,-4.480041,-2.498398,-1.1353968,-6.044861,-4.346822,-3.5725522,-1.8435221,-4.6057043,-1.6454257,-2.3479102,4.4126873,2.4271772,3.3880358,0.10872358,1.161455,-1.8233606,2.8634295,-0.72725564,1.7509097
real,-283.488,29.727652,29.739656,22.043123,-21.379587,-32.592606,-35.426357,0.12061055,-13.628227,-9.479224,-25.110249,0.14831856,-13.474633,-0.47001126,-11.080249,-12.690899,-5.8398867,-3.5219133,-3.5122733,0.4396311,4.6765375,3.1345468,0.6869112,3.4150164,-7.025813,3.2071695,-3.037617,-3.501925,-2.2782276,-2.3644178,-6.153485,-2.660078,-7.793427,-2.83327,-6.846432,-3.9190645,-5.4968286,-3.2528138,0.5965413,0.4631055,-1.2319642,2.10411,0.00885507,1.3684021,-2.0347693,2.8717623,-0.78226835,-0.76601386,-0.69588834,0.4509313
real,-295.83972,71.3784,17.037897,5.041199,-12.421547,-19.839945,-30.10758,-26.125692,-17.59623,0.6842079,-18.317913,-2.6879845,-16.013887,-2.192693,-9.758582,-6.5546074,-8.753889,-4.4424987,-3.789664,-0.7582128,3.5732934,1.927659,-3.2357461,-3.6006386,-0.18377231,-0.0029830704,4.208156,1.4171286,-6.050615,-3.2983525,-0.9520248,-0.8871176,-6.170189,-5.3478694,-3.9856343,-3.6884434,-1.7831748,-1.68811,0.26889905,1.559762,-2.0483055,0.45856386,-3.5295491,-0.5125298,-3.8303852,0.97722775,-2.4560673,0.21880163,-1.7990657,0.6758459
real,-260.95145,44.64064,11.916337,3.3253672,-24.63727,-12.813189,-25.553257,-17.73412,-12.623297,2.4029872,-18.209776,-2.645649,-15.398884,6.1704698,-13.566532,-9.110271,-8.431252,-3.546551,-4.910388,-10.261534,5.4216743,-7.1692257,-2.0525212,0.5061638,-9.749135,0.8829872,-3.2916596,-0.16285655,-0.9322579,1.6767079,-3.3028991,-0.30834758,-4.0215607,-1.6815736,-6.5009403,-2.4775493,-5.035444,0.70843875,-1.383644,1.3956604,-0.49834612,1.2577182,-0.116123095,0.408729,0.89079744,0.53008467,0.2088054,-1.9150205,0.7803515,-0.9361066
real,-312.3566,93.510185,-0.68991506,27.141182,-13.328267,-37.393044,-27.088507,-6.788164,-11.081803,-7.8507543,-23.599754,1.1403693,-18.870922,-2.169545,-7.747995,-12.010135,-10.785552,-4.0593095,-8.165591,-9.265094,-4.3549027,-5.6566424,-7.9414463,-3.5363061,-7.948173,-5.582586,-0.6167901,-1.1945179,-3.9458559,1.9235239,-4.6555376,-1.5287443,0.56496084,-1.7127788,-3.3708627,-5.429636,-4.2686415,-1.416698,1.224351,1.4006118,-1.409374,2.3466232,1.9058858,1.488175,-0.54673237,-0.77053076,-0.030677803,1.012203,-0.21439542,1.8821651
real,-316.10327,120.18907,6.1762967,1.5219498,-26.202164,-10.610514,-9.50446,-37.66853,-19.441141,4.413045,-16.578941,-9.128589,-15.323385,0.059264164,-12.60354,-8.657096,-9.01509,-2.115998,-4.842518,-9.58483,1.7579716,-4.042524,-2.5330637,0.30608162,-4.24557,2.7266793,-6.592178,-2.9495578,-4.4672084,-3.6481123,-2.293619,-4.3810716,0.5443021,1.5843465,1.790449,4.094341,-3.6266956,-1.0829709,-5.682505,2.3561995,1.4425747,3.872794,-2.683983,-4.5742273,-4.4094243,1.4556006,2.6314251,-1.0135385,-1.9603047,-1.0941217
real,-315.8512,119.60781,-14.497633,6.915944,-34.447987,-29.081812,-9.758804,-9.604541,-5.9929485,-2.7210085,-23.050562,-0.8877031,-12.409094,3.2743402,-8.921077,-9.155433,-8.728565,-3.1358016,-3.7190826,-7.0766845,-5.3074913,-6.1218834,-8.875713,-5.001147,-3.0114522,1.4289697,-0.95528007,-2.7300856,-1.0956028,-0.31335485,-4.2847557,-2.0158596,-3.2055957,-0.9235645,-4.785016,-3.9179666,-2.457426,-0.2355467,2.980905,3.5342975,4.085246,5.9424663,0.5538261,2.1152143,-0.87324935,-2.6666832,-1.6240114,-2.061581,-1.1794713,-0.7618615
real,-398.57117,95.89106,9.011795,8.306079,-25.278109,-1.6865877,-20.659914,-24.201117,-8.581908,0.19270103,-6.965909,-10.910847,-12.381145,1.3026711,-15.505583,-7.6878514,-10.686553,-3.2159004,-0.6394196,-12.780721,-0.2727451,-3.9749644,-12.007626,-4.464642,-4.2584386,-5.871016,-8.700338,-4.6348825,-3.1638343,-4.069302,0.9345817,-3.0322027,-1.9546723,1.7529792,-1.5376551,-0.95117927,-5.5022607,-0.96070784,-1.1582935,-2.0304108,0.1230216,-0.030089261,-1.5252357,-2.697858,-2.1760345,-0.4566422,-1.6256615,-0.77244,-0.8212216,-2.1571412
real,-291.96533,111.8531,-3.2760468,-9.142947,-19.546846,-7.051019,-15.28993,-42.70961,-10.860816,2.290368,-20.51636,-5.1590414,-13.313795,2.9953375,-11.098159,-5.468717,-12.657917,-9.748369,-7.9501824,-13.512041,-11.314896,-3.6530948,-1.8966676,2.100419,-0.8921104,-0.2752361,-3.2266734,0.12638237,-5.0053205,0.8277144,-4.1845617,-3.391383,-0.39607817,-3.1487598,-2.9905214,-0.87426424,-8.150651,0.6730522,0.6340697,-0.7120114,-2.1783237,-1.2124277,3.8683178,1.5223567,-0.751968,1.9469581,2.3904526,2.6966958,-0.47840232,-2.654267
real,-315.70273,55.607445,19.959972,5.8374224,-35.607483,5.7550693,-26.449957,-16.546137,-22.065544,-3.8662257,-11.67755,-6.1114235,-13.482082,0.43488577,-8.952719,-6.630806,-14.493874,-6.4457564,-1.2846779,-9.867954,-4.137587,-6.6021957,-5.610456,-5.726309,-8.152395,-6.160304,-2.7223377,-0.8633858,1.8752357,0.779214,-1.4490299,-3.0698154,-3.8951933,-0.75073934,-4.184185,-1.6961756,-5.5783544,2.1651793,0.33828196,4.4132447,-0.29355922,0.41318786,-1.7898383,1.9385105,0.48447728,0.98884803,0.25074497,1.245942,-0.82268703,-0.24629645
real,-351.45786,57.367104,25.991817,47.678326,-3.2990804,-30.197136,-31.85724,-25.0469,-26.326778,-2.3706777,-22.923813,-5.7320075,-21.151714,3.1502516,-12.021142,-11.15789,-10.635219,-12.381619,-2.2595441,-7.236204,-7.2088656,-2.3099775,-6.178515,0.0954537,-7.268805,-3.8369982,-3.7531893,-0.16385755,-2.997492,3.027544,-2.637987,-1.9419945,-3.6498883,1.1988708,0.5118823,0.14852223,-1.9725293,2.3208945,-0.6693683,2.980198,-4.7154684,0.277798,-1.1235428,-1.2523432,-1.8142915,0.12470518,0.60388553,-0.661174,-0.8498836,-1.3477825
real,-293.37372,76.33538,-8.628414,17.976093,-16.21298,-29.400051,-27.31518,-23.747898,-18.68032,4.649327,-20.085472,-13.831625,-10.851401,2.7821302,-8.204547,-10.920719,-1.645328,-1.4315724,4.905035,-0.60686356,-0.49454626,6.4982667,0.7096031,-0.12284753,-4.532018,-6.195588,-2.79749,-0.721401,-1.0650998,0.15503134,-2.0724785,-1.7234333,0.112896316,-0.15459412,-4.1987395,-4.521161,-1.6634139,-1.0475838,-2.5983648,-0.28569946,-3.4935498,1.9275414,0.762783,3.5814736,0.93572426,0.26727363,-1.9742434,-1.4066424,-2.6124635,1.1981395
real,-322.88754,113.60579,3.250193,4.232692,-44.848316,-15.535991,5.307439,-25.458616,-14.952206,0.3174975,-19.28164,0.97531027,-20.16339,13.616288,-16.126913,-3.234247,-10.002714,-6.7191224,-2.7612808,-10.503129,-1.7501634,-1.7571651,-6.0308003,0.41094843,-6.6409974,-3.6315312,-4.6651773,-4.2814465,-1.2218066,-0.61690664,-2.7418318,-3.1112792,-3.5826583,-2.9570334,-3.6396077,-4.211706,-3.5408008,-3.6739228,0.27962846,-0.14441936,5.494697,7.982746,7.5148335,8.7355,0.6938735,-1.0328668,-1.2246464,-2.9088655,0.39093596,-1.2896961
real,-268.6091,49.687237,7.0629463,6.9879146,-22.994316,-32.073383,-24.1015,-18.728855,-14.918446,-10.095947,-26.270702,-5.323707,-9.281879,6.2850637,-9.168807,-13.557866,-1.6541808,-6.7886868,1.63036,4.34708,3.8460562,5.76706,-1.4406042,-3.3021975,-2.5227692,-2.361208,-7.6919274,-10.558343,-9.643634,-0.4628841,-6.2872877,-1.7285844,-2.1640155,-1.1294769,-1.6023645,0.09384698,3.1990187,3.7736378,0.652524,0.5778992,-2.2928843,-0.39567888,0.24103737,3.8716621,-1.0682257,1.7396551,-1.6151624,2.4347835,0.714375,0.6977625
real,-324.36914,51.53463,5.959668,26.087633,-14.357786,-26.259926,-15.737658,-11.142797,-26.201431,-10.059512,-13.917598,-18.729803,-11.444827,-7.6239414,-10.130881,-10.506515,-8.623149,-0.42973253,3.0470104,-1.908675,-3.111575,-6.336724,-8.678503,-1.0768893,-9.423006,-3.239889,-1.8032054,-4.701153,-2.0220702,7.387863,-0.1601102,-1.1560909,0.9035562,3.8341908,5.1163874,1.9331084,0.26163694,2.899208,-3.663113,-1.265739,-0.6297083,2.9185455,-2.9610143,-4.132897,-3.6485872,0.084492594,-1.0357227,-1.0253255,-4.2688265,-3.3834825
real,-309.8156,89.15401,5.823233,47.214706,-11.467693,-37.41656,-15.495846,-17.168682,-18.785181,-6.0393033,-18.946777,-5.1984725,-14.551103,-3.8951252,-12.398002,-4.553911,-8.046321,-7.426084,-3.721461,-8.100847,-7.3330493,-5.7417035,-6.7276883,-4.755299,-8.886351,-2.5619898,-4.9493227,-2.2624884,4.756017,-3.219753,-1.732364,-0.18528561,-3.3189714,1.2543324,0.5744041,3.8741663,5.233369,9.51448,8.604618,7.1695895,2.7998185,3.6369605,-2.4203622,-1.7089078,-4.0068636,0.05824113,-0.98529124,-1.7986058,-4.3540864,-2.829723
real,-275.81305,65.11405,3.674567,27.704351,-9.4056835,-19.842146,-28.610678,-28.449463,-21.965197,-3.1613371,-25.493534,-6.3492665,-17.236214,-2.8648531,-8.86044,-14.703839,-6.335647,-6.341846,-5.0005803,-3.8827689,-3.5715504,-4.1601915,-4.6368837,-2.5442748,1.176108,-1.7693326,-0.99827015,3.0139127,-4.103848,1.7874373,-3.7487218,2.4023085,3.2981865,-0.025950443,0.30935428,0.3534908,-2.8774178,0.2887694,-4.407854,-0.83666855,-3.6746676,-2.096428,-3.0797122,-3.1251094,-0.29605392,0.7347232,-0.5392694,0.09225505,-2.2190387,-1.0927128
real,-301.326,32.84364,5.076339,14.103083,-6.088116,-25.128342,-46.657787,-23.421267,-10.846148,0.43519697,-19.805256,-5.3138614,-7.6906896,2.830599,-11.63715,-6.877761,-5.6306443,-2.5548835,-9.326823,-9.807406,-3.0570247,-5.9982257,-4.5964103,-1.0560272,0.7348834,7.1953526,3.816824,9.997093,-2.6140263,-1.906496,-5.115202,-2.7489269,-1.4874507,-3.6392705,-4.6658816,-0.61485904,-1.6699505,1.4416398,-4.1042533,-4.1062746,-4.1972075,-3.0158806,-2.1362507,-1.7384853,-3.5517254,-0.40305105,1.0996066,-0.31468263,-1.5894907,0.27782315
real,-276.3877,118.66209,-40.245125,-4.663483,-24.894941,-30.471863,-24.985983,-18.73423,-20.504848,-15.716208,-5.7850266,-1.2167196,-28.03008,15.997028,-11.4099455,-6.8899198,-5.815231,-12.688235,-2.6653602,-9.259628,-10.7487,-10.671768,-8.719219,-5.058586,-3.7850761,-0.97659117,5.342865,-0.6289666,3.889614,-2.7138488,-4.297635,-1.5836357,-0.6772625,4.664354,-2.485973,0.5573961,-1.4949365,-1.5850033,-1.1118474,1.2600243,-4.2771378,-0.6411295,-5.9059486,-2.100745,-3.2955933,-0.54069465,1.1692694,3.4569728,3.0452473,1.3128794
real,-350.05762,92.532265,-7.8723173,27.23483,-18.959503,-38.390312,-23.596981,-19.170723,-14.807255,-18.699207,-20.458809,5.2370005,-20.218285,2.173273,5.841733,-12.275589,-5.4647994,-3.4934685,-9.537616,-10.152106,-7.019567,-7.9401083,-13.327007,-4.7844048,-6.740087,-7.9631486,-0.62721026,-1.5495248,-3.3294764,9.204429,-4.69462,-2.3784049,-6.2917466,-5.047523,-1.6079686,-2.5405512,1.4351314,3.0880108,-1.1880257,4.9390984,-1.8263104,1.6998475,0.51066744,4.033126,5.2489944,-1.552992,-4.461393,-2.6388154,1.2902899,0.7073984
real,-309.2497,119.82009,4.288385,2.8533688,-27.464188,-41.07344,-12.53141,-25.773527,-29.0061,-2.3211198,-13.932469,-8.095053,-12.547611,-3.0646086,-8.8694935,-15.212486,-8.903067,-15.793236,-4.298614,-9.438307,-13.771597,-0.013644542,-8.297491,-4.1653423,1.5181319,0.33894414,0.26440522,3.4967935,6.756024,9.833586,7.546983,-1.2357991,-4.7826037,-3.5936074,-5.335986,0.8580522,-5.243151,-3.0766325,-3.3872416,-1.917732,-4.564063,-5.6393375,-0.74290466,-4.3852696,0.19904515,-0.5944329,0.87757385,2.5431502,-3.2044034,-0.20908363
real,-282.55878,90.87137,-8.748867,9.705892,-22.400118,-19.308727,-17.79486,-32.5279,-24.935772,-4.3067913,-9.297873,-2.6801753,-17.783354,3.1748304,-8.975128,-12.995163,-10.366871,-8.154934,-1.1011164,-8.993359,-9.258486,-2.5352302,-6.786581,-6.537067,-3.1828687,-0.832178,3.662891,-4.323037,-1.8729587,3.088519,-7.4774795,-3.7235017,-3.9870548,-3.0700948,-5.602604,-5.4986296,-2.4127197,0.66148007,-5.061652,-3.5315096,-3.620511,1.366719,0.9456329,0.45856786,0.20231706,1.201813,-1.6822236,2.3912525,2.824329,4.803325
real,-277.91125,74.4532,-7.5837064,6.8752327,-24.441587,-24.090702,-18.113445,-16.44098,-27.437279,1.2054726,-17.20914,-7.8964243,-17.739021,-1.3333683,-12.070449,-11.155448,-12.006114,-8.131407,-2.2516694,-16.034088,-1.8523338,-2.4251993,-7.222208,-1.3476073,-6.081553,-0.8972284,-5.9328136,-4.5369325,-7.1843057,-2.0783417,-5.3520274,-0.71225804,-1.7873468,0.6624271,-0.9074991,6.248816,3.0253274,1.9769496,2.124868,0.26974776,-4.408141,2.1571963,-2.053449,1.8887002,-1.7636017,-1.0987588,1.628871,1.5553149,-1.1681802,1.7214828
real,-276.5058,72.74001,1.0203788,8.865565,-29.381271,-18.442404,-16.830734,-28.7576,-24.579714,7.2092366,-14.161314,-2.2278636,-16.145117,1.2539556,-15.894637,-22.571264,-4.8240623,-12.164928,0.80790883,-10.029493,-9.187872,-2.8410218,-7.81413,-4.4296956,-9.992434,-0.4224619,0.04701534,2.6476867,2.3263924,6.3401494,2.6528575,5.028269,0.4934144,3.3221889,0.26889333,-1.8433217,-2.2172146,-4.483385,-3.5268314,3.3118875,-3.6645195,-2.0274081,-6.3381996,0.187146,0.22755584,3.3262131,-1.2352021,-0.7760937,-0.90653044,0.5617615
